"id","date","uri","uri_lvl_0","uri_lvl_1","uri_title","session_key"
27895,2025-02-03 01:49:03.447 +0700,http://yudopr.dev/,home,,Home,"3ngvveqic3xvp01h2denu1vptxbvr856"
27894,2025-02-02 21:08:38.675 +0700,http://yudopr.dev/,home,,Home,u66toe5ejq2f88gvuj0rlfpbkn3gnc2n
27893,2025-02-02 20:57:33.657 +0700,http://yudopr.dev/blog/,blog,,,cv6g4z3sl19a0p6yntqskksdwybb03u6
27892,2025-02-02 20:19:10.397 +0700,http://yudopr.dev/config.php/,"404",,Halaman tidak ditemukan,"89yq69cqrrwhektl4ljln34gegz84zln"
27891,2025-02-02 19:44:27.493 +0700,http://yudopr.dev/,home,,Home,"9cga7brs00vkjabpg64ebn6i8gnze7n2"
27890,2025-02-02 16:16:53.106 +0700,http://yudopr.dev/,home,,Home,"0wkd89p12ysklo5gnu1qxd1hrz3su87g"
27889,2025-02-02 16:10:35.398 +0700,http://yudopr.dev/,home,,Home,"0rwhe6d7qmslenmdiipq11ungftpmcm8"
27888,2025-02-02 15:38:58.776 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),tzg6idlos7jirq4ea73u4hofhgyvsuh7
27887,2025-02-02 15:38:58.101 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),zzsmhatth2kqt8a1uhh76z1ckgmqpgs8
27886,2025-02-02 15:23:43.032 +0700,http://yudopr.dev/,home,,Home,"636fwlan8jdp6m9i1lsri6lo2v2y0wum"
27885,2025-02-02 13:18:59.725 +0700,http://yudopr.dev/,home,,Home,p8w1zbjrmlb9z4buqydu9q1kpkjarq6t
27884,2025-02-02 11:12:48.634 +0700,http://yudopr.dev/,home,,Home,xqhshy032d8qknesc07grh5x3pccs5nu
27883,2025-02-02 09:51:14.451 +0700,http://yudopr.dev/blog/k-means/,blog,k-means,K-Means: Algoritma Clustering Populer untuk Analisis Data (K-Means: A Popular Clustering Algorithm for Data Analysis),snp7iyjnm7w9clpp2wtsqfazzsu4jlg2
27882,2025-02-02 09:20:26.724 +0700,http://yudopr.dev/,home,,Home,n3n14wx1hg1juo644rrbxxurkulbnsq9
27881,2025-02-02 08:34:34.526 +0700,http://yudopr.dev/xmlrpc.php/,"404",,Halaman tidak ditemukan,"21my4puxvsvf7li2hlsqsog6r2zw5wnh"
27880,2025-02-02 07:34:48.117 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),abq8173prc9qisw4z76it8ldlsaq1gsh
27879,2025-02-02 07:34:47.609 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),w7ec2cxxu9s65v2w0mcuy178s7908vst
27878,2025-02-02 06:43:24.480 +0700,http://yudopr.dev/xmlrpc.php/,"404",,Halaman tidak ditemukan,c1lrlp3ghtfk5oftljga0ar7f7m5p4bf
27877,2025-02-02 06:11:26.934 +0700,http://yudopr.dev/,home,,Home,mslgnxwhcc41m5lez3i0vt98aczza9gh
27876,2025-02-02 06:05:23.248 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),ltz07c2hmsgm3ku9e6sdds9lq27qqtto
27875,2025-02-02 06:05:22.502 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),ltz07c2hmsgm3ku9e6sdds9lq27qqtto
27874,2025-02-02 06:05:21.274 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),ltz07c2hmsgm3ku9e6sdds9lq27qqtto
27873,2025-02-02 06:05:20.095 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),ltz07c2hmsgm3ku9e6sdds9lq27qqtto
27872,2025-02-02 06:05:18.189 +0700,http://yudopr.dev/blog/,blog,,,ltz07c2hmsgm3ku9e6sdds9lq27qqtto
27871,2025-02-02 06:05:16.472 +0700,http://yudopr.dev/,home,,Home,ltz07c2hmsgm3ku9e6sdds9lq27qqtto
27870,2025-02-02 04:01:05.220 +0700,http://yudopr.dev/blog/k-means/,blog,k-means,K-Means: Algoritma Clustering Populer untuk Analisis Data (K-Means: A Popular Clustering Algorithm for Data Analysis),"2gwa6snbop4p92gp1drocdbq52g9g7hl"
27869,2025-02-02 02:34:38.275 +0700,http://yudopr.dev/,home,,Home,wts96rdtybfevcr3zs26qc3ap7frrtjv
27868,2025-02-02 02:13:10.978 +0700,http://yudopr.dev/,home,,Home,vh1za78nekkdknju5mp4lzhlsbjs17k1
27867,2025-02-02 01:29:22.546 +0700,http://yudopr.dev/blog/membuat-data-pipeline-sederhana-di-windows/,blog,membuat-data-pipeline-sederhana-di-windows,Membuat Data Pipeline Sederhana di Windows (Creating a Simple Data Pipeline in Windows),"23prl30ndemm7r3o71ruyryr7ylm8kbt"
27866,2025-02-02 01:14:17.071 +0700,http://yudopr.dev/,home,,Home,xphdwtc92e5jzxexwh0n9eon37jtpigb
27865,2025-02-02 00:00:50.964 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"7thb27gnz92rztrp7zjdcos2h2gl355n"
27864,2025-02-02 00:00:47.408 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"8dz4dklgjswhq1m5w01twk532dmt25np"
27863,2025-02-01 23:34:34.979 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),rp5uvfifyvs55zbyqxep0f7yjlb0o9b8
27862,2025-02-01 22:54:37.697 +0700,http://yudopr.dev/,home,,Home,jl9rs96rjcfvlrv6op5ze8klb7ewchrc
27861,2025-02-01 22:54:36.008 +0700,http://yudopr.dev/,home,,Home,jl9rs96rjcfvlrv6op5ze8klb7ewchrc
27860,2025-02-01 21:06:05.371 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),ao0mgq2y7fopu8684g0705yisxj2wkf3
27859,2025-02-01 20:07:19.859 +0700,http://yudopr.dev/,home,,Home,zv0mjnjd5shtq5njtx5835as3lfr135m
27858,2025-02-01 19:28:20.357 +0700,http://yudopr.dev/,home,,Home,j878hhj7xlrczo448p1fhgwkuktmiy90
27857,2025-02-01 19:05:18.980 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),asnd9yqks3ke3r99cy81u62308i5f1fs
27856,2025-02-01 19:05:14.383 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),p1pfykx3bzrjs8pyp9hd3p1rjrzwx6eh
27855,2025-02-01 19:03:35.915 +0700,http://yudopr.dev/blog/,blog,,,fqd130gss58uocg3eav9u28igmqn6rfr
27854,2025-02-01 19:01:51.343 +0700,http://yudopr.dev/,home,,Home,wq36bk8vwdvqxskqwbzl4oyo4si2vmxc
27853,2025-02-01 18:04:57.878 +0700,http://yudopr.dev/blog/mengambil-data-tiktok-dengan-python/,blog,mengambil-data-tiktok-dengan-python,Mengambil Data TikTok dengan Python (Fetching TikTok Data in Python),cxwa2pmsbgrmrt6headhid32nrqzmsku
27852,2025-02-01 17:24:05.366 +0700,http://yudopr.dev/blog/latihan-matematika/,blog,latihan-matematika,Latihan Matematika (Math Practice),aozkyn4a8vk30fyd5xzqndldyek8mn23
27851,2025-02-01 16:40:28.986 +0700,http://yudopr.dev/?fbclid=PAZXh0bgNhZW0CMTEAAaY5RTRKesa2BjkJRRS7zCHdG0TESXhsxWyl66t_eeSSURXWWWDC_zRp3lg_aem_vNtwMjCz6JOfdkb2DdgQVw,home,,Home,"9u6c5nd96vmeuj52m8sttcltiz68obb0"
27850,2025-02-01 16:38:15.250 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),"9u6c5nd96vmeuj52m8sttcltiz68obb0"
27849,2025-02-01 16:38:10.226 +0700,http://yudopr.dev/,home,,Home,"5seqohhjd4prbyo7lk2wvrypfs9yc196"
27848,2025-02-01 16:38:08.602 +0700,http://yudopr.dev/?fbclid=PAZXh0bgNhZW0CMTEAAaY5RTRKesa2BjkJRRS7zCHdG0TESXhsxWyl66t_eeSSURXWWWDC_zRp3lg_aem_vNtwMjCz6JOfdkb2DdgQVw,home,,Home,"9u6c5nd96vmeuj52m8sttcltiz68obb0"
27847,2025-02-01 16:14:34.588 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),rdfn352pdlnittwcqzwoz6aa7wa09q3r
27846,2025-02-01 15:06:41.478 +0700,http://yudopr.dev/,home,,Home,"4tqc4bbb23fslyct1qrz3vuq0ntq00zv"
27845,2025-02-01 13:14:16.240 +0700,http://yudopr.dev/,home,,Home,d6otn1x73lyar8rkwtgb4fp1kud1mxfz
27844,2025-02-01 13:02:00.907 +0700,http://yudopr.dev/,home,,Home,mkqekrfb775moo3d9hfr4k1kjbpb5c98
27843,2025-02-01 13:02:00.653 +0700,http://yudopr.dev/,home,,Home,grcytdisrc8d8if8go2nr96cx4kps8dy
27842,2025-02-01 11:55:01.147 +0700,http://yudopr.dev/blog/cara-install-wsl2/,blog,cara-install-wsl2,Cara Install WSL2 (How to Install WSL2),zqdy9vxf23bpl6sx55b1sakx3hh4fbwk
27841,2025-02-01 11:23:14.210 +0700,http://yudopr.dev/,home,,Home,eejgzb3s79fw6caqi6mg4sz9pj1mpq6t
27840,2025-02-01 11:23:13.867 +0700,http://yudopr.dev/,home,,Home,r0b9wov4ve34gmxen3qd7elfw9sk53fb
27839,2025-02-01 10:12:57.083 +0700,http://yudopr.dev/,home,,Home,oi9paufut6a5joi2og8bct1krfnx6yex
27838,2025-02-01 09:23:47.606 +0700,http://yudopr.dev/,home,,Home,eq21bra2z29ze5n1pw2w3eqnfyzck772
27837,2025-02-01 09:23:46.914 +0700,http://yudopr.dev/,home,,Home,l6em513pst1oux8g7jhth1067o05wvpc
27836,2025-02-01 08:45:56.572 +0700,http://yudopr.dev/,home,,Home,un9fe2yhya56pvsavpd0rhmwl6kh2i92
27835,2025-02-01 08:45:55.896 +0700,http://yudopr.dev/,home,,Home,m6s1fepto45tgtcj99e5m53jqmn9rtks
27834,2025-02-01 08:45:54.946 +0700,http://yudopr.dev/,home,,Home,"6929c3qikuoyvrrr6hxp3ha1rui43dxz"
27833,2025-02-01 08:03:20.386 +0700,http://yudopr.dev/,home,,Home,swnbbi8md6wg6y36zjaxvmjfqe9wrih8
27832,2025-02-01 08:03:19.566 +0700,http://yudopr.dev/,home,,Home,e4nh48foeqzg5kiedcxc0kfjvnllv3cp
27831,2025-02-01 06:24:23.982 +0700,http://yudopr.dev/,home,,Home,"3irxfxjkzu2sbm3kvssni1n5r4yov0yo"
27830,2025-02-01 05:43:18.562 +0700,http://yudopr.dev/,home,,Home,wzdln089wvb7h36125bqwwbh7nrqyibi
27829,2025-02-01 05:43:18.269 +0700,http://yudopr.dev/,home,,Home,"9oqxsvdrgnsvrti5rr8pjr2ij2ptyfut"
27828,2025-02-01 05:08:36.394 +0700,http://yudopr.dev/,home,,Home,x1dwkalysdkx95yt28ov1l68jnw61839
27827,2025-02-01 04:50:50.849 +0700,http://yudopr.dev/,home,,Home,fpjb8azihsz4w8h7kao0rj8jot495d7f
27826,2025-02-01 04:15:00.130 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),nj5qqoaouam30efl2dqcotls4ojbilv8
27825,2025-02-01 04:14:59.403 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),nj5qqoaouam30efl2dqcotls4ojbilv8
27824,2025-02-01 04:14:57.828 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),nj5qqoaouam30efl2dqcotls4ojbilv8
27823,2025-02-01 04:14:57.107 +0700,http://yudopr.dev/blog/koleksi-dataset/,blog,koleksi-dataset,Koleksi Dataset (Dataset and Database Collections),nj5qqoaouam30efl2dqcotls4ojbilv8
27822,2025-02-01 04:14:55.469 +0700,http://yudopr.dev/blog/,blog,,,nj5qqoaouam30efl2dqcotls4ojbilv8
27821,2025-02-01 04:14:53.666 +0700,http://yudopr.dev/,home,,Home,nj5qqoaouam30efl2dqcotls4ojbilv8
27820,2025-02-01 00:40:02.315 +0700,http://yudopr.dev/,home,,Home,aa81l5nm2uout7cepcahcb9pjoa5ode0
27819,2025-02-01 00:12:22.087 +0700,http://yudopr.dev/,home,,Home,fnwypaqi1a43s5wpnh31v9axdf8hi8qo
27818,2025-01-31 23:56:01.113 +0700,http://yudopr.dev/,home,,Home,v3vogw42ux9cbs5j5y1h5yws7dx6oa78
27817,2025-01-31 22:36:29.236 +0700,http://yudopr.dev/,home,,Home,qsimriiv8pqjhqm2hb1ri23vd00q52sp
27816,2025-01-31 21:43:36.719 +0700,http://yudopr.dev/,home,,Home,aoz1w03nthdgz7dj7okkq3cs1uhp1ixu
27815,2025-01-31 20:42:25.449 +0700,http://yudopr.dev/,home,,Home,"5w602llzzfcgr6921050hc97mmgmfxp6"
27814,2025-01-31 20:42:24.601 +0700,http://yudopr.dev/,home,,Home,l2dkxfc9u2nzc1onwmuhh3gq1ancm33m
27813,2025-01-31 20:34:35.252 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"3hwvd6j4j9h4jre9xuxgrv9jpuo3gy6j"
27812,2025-01-31 20:34:08.158 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"3hwvd6j4j9h4jre9xuxgrv9jpuo3gy6j"
27811,2025-01-31 19:51:48.784 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),ppe9tqwnm97vq8e6znt9buihxs1yvyrr
27810,2025-01-31 19:03:13.246 +0700,http://yudopr.dev/,home,,Home,iwt67klpl4qzli5n8zor2htbnl2deme1
27809,2025-01-31 19:02:46.186 +0700,http://yudopr.dev/,home,,Home,vmhll9ou2at53hh49fm83ztuualic3sm
27808,2025-01-31 19:02:45.248 +0700,http://yudopr.dev/,home,,Home,"8zysc1lfq9272tew0vro4m92i4lg8hy0"
27807,2025-01-31 18:20:24.047 +0700,http://yudopr.dev/blog/menganalisis-data-dari-tiktok/,blog,menganalisis-data-dari-tiktok,Menganalisis Data dari TikTok (Analyzing Data from TikTok),x2exwy1tfakgik71o5w5rwszp76ilvpe
27806,2025-01-31 18:18:32.549 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),ep77fhczeuqw8wuwllv6p22p9p4m7ikn
27805,2025-01-31 18:05:28.438 +0700,http://yudopr.dev/blog/menganalisis-data-dari-tiktok/,blog,menganalisis-data-dari-tiktok,Menganalisis Data dari TikTok (Analyzing Data from TikTok),qruflqik7f7603bffb1f5usxu8923vd1
27804,2025-01-31 17:34:01.710 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"9gyerdc3upg89wpni1687rfoa248hb62"
27803,2025-01-31 15:58:10.296 +0700,http://yudopr.dev/,home,,Home,"96z234kmv9ty99v21t54i8ggxoc25juw"
27802,2025-01-31 15:54:26.943 +0700,http://yudopr.dev/blog/mengambil-data-tiktok-dengan-python/,blog,mengambil-data-tiktok-dengan-python,Mengambil Data TikTok dengan Python (Fetching TikTok Data in Python),z7t5vfn0i54zaqs0ho7lvodo3l2lxgjs
27801,2025-01-31 15:48:11.911 +0700,http://yudopr.dev/,home,,Home,wbsnt8x9hj8wmagrwcbjcrxqmk8rbjt0
27800,2025-01-31 15:46:10.656 +0700,http://yudopr.dev/blog/mengambil-data-tiktok-dengan-python/,blog,mengambil-data-tiktok-dengan-python,Mengambil Data TikTok dengan Python (Fetching TikTok Data in Python),q8809xq1r3abwiwk2vqal9nqg07kbej9
27799,2025-01-31 15:46:10.228 +0700,http://yudopr.dev/blog/menganalisis-data-dari-tiktok/,blog,menganalisis-data-dari-tiktok,Menganalisis Data dari TikTok (Analyzing Data from TikTok),n2imnnmu0o909u5xqscq8mkqqf48tx7u
27798,2025-01-31 14:18:36.127 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),kb65r8r45r6wbidyy4p8ydjkov5rqvko
27797,2025-01-31 14:18:35.177 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),"15psfcsfw2myudl1fsc1vepx86r9r2d2"
27796,2025-01-31 12:48:35.039 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),tzki0dct9kt89gubm9w4ys45nqb62sth
27795,2025-01-31 12:48:34.301 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"5kgudbnfx8fl8ibcwdui0lzes0dmymhk"
27794,2025-01-31 12:33:32.067 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),ppe9tqwnm97vq8e6znt9buihxs1yvyrr
27793,2025-01-31 12:27:40.852 +0700,http://yudopr.dev/,home,,Home,n0blw1qkxuxi2lml7ig2p31bcepn4pg9
27792,2025-01-31 12:25:29.910 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),kx3d6zh5x1dkp71k78awj4nzpldim59n
27791,2025-01-31 12:25:12.399 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),"0rrvcgnadurgita27htavu4j8nimdd7s"
27790,2025-01-31 12:24:25.474 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),kx3d6zh5x1dkp71k78awj4nzpldim59n
27789,2025-01-31 12:24:22.007 +0700,http://yudopr.dev/,home,,Home,kx3d6zh5x1dkp71k78awj4nzpldim59n
27788,2025-01-31 12:10:56.129 +0700,http://yudopr.dev/blog/membuat-data-pipeline-sederhana-di-windows/,blog,membuat-data-pipeline-sederhana-di-windows,Membuat Data Pipeline Sederhana di Windows (Creating a Simple Data Pipeline in Windows),"5cvl2zrv2fy3xlzjmjpylo8x74r0gull"
27787,2025-01-31 12:02:12.645 +0700,http://yudopr.dev/blog/belajar-sql/,blog,belajar-sql,Belajar SQL (Learn SQL),"6wogbxxcsn6mkxhvsaei9cmom2s0uvem"
27786,2025-01-31 11:12:46.729 +0700,http://yudopr.dev/,home,,Home,"0ju0s64uy9230quv3ajnga23toi17xpv"
27785,2025-01-31 11:07:51.067 +0700,http://yudopr.dev/,home,,Home,qsuladm0hj21j78y7ha1ftat5zt64xnj
27784,2025-01-31 10:40:39.604 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),ah5kcri9v5rm63pp3xai1r6mayqdszjr
27783,2025-01-31 10:38:11.440 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"5vjhn9a7ki12dwvfs72fngmt0zrh2zit"
27782,2025-01-31 10:25:24.411 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),zffrpkgzrm5fkvf9in0hpt1ckxrzu5b1
27781,2025-01-31 10:20:55.155 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),bwqze861thjuyr18ty0mzal10kv8bi4v
27780,2025-01-31 10:13:52.690 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),m2xdfpnpx4putivc278qxdqu3igcurmk
27779,2025-01-31 10:12:43.949 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),h0ci5ei069x81nxm57k8nhw1n5tmia37
27778,2025-01-31 10:04:37.964 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),d6y3hefcyvcz30f10j5vm1bfl9pugvmu
27777,2025-01-31 10:03:36.589 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),gkranb35mst8ajahr59smn0p6va2t826
27776,2025-01-31 10:03:11.168 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),f65u1142qp0x1r8553o9owrvd93hcdvh
27775,2025-01-31 09:56:38.648 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),x57k6sw6ia9z75cq0cilu7496kbsml2n
27774,2025-01-31 09:56:34.041 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),h72px949zdkwl0jr3gwznnqpq86da7qb
27773,2025-01-31 09:56:11.513 +0700,http://yudopr.dev/,home,,Home,w0g58ofwcfncyseg32r0r65sp3ijq4ji
27772,2025-01-31 09:55:38.450 +0700,http://yudopr.dev/,home,,Home,rz2jqfpvoc975hdqbiocw3gkj8s34w96
27771,2025-01-31 09:55:29.322 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),l9liyfhhdvnkrr4v2yitj34fezo4dpbk
27770,2025-01-31 09:51:07.026 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),l0czoean29gs93wrnxzi90ouyoq5qshm
27769,2025-01-31 09:49:05.389 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),fzx61dysdrbnyejej4830gg4a5jedhbw
27768,2025-01-31 09:45:59.853 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),t69cemgue8eryyzofj6xd1jxi2asfnmd
27767,2025-01-31 09:40:19.480 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),p0j42z7nu9dbzfnibjzgfyaskdmb58qh
27766,2025-01-31 09:40:14.299 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),b4jzyimw3rgu49hcfq4o7dbuwqy5186s
27765,2025-01-31 09:39:49.442 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"1yga4wsqljn2ppfkl8m2nxw7b1sltpyc"
27764,2025-01-31 09:38:33.519 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),tb9qgi9anvmn117x07lwanp2gcfh99d2
27763,2025-01-31 09:38:12.922 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"8rpr6gxsny7ahwrk81ikd2eokwm8phfv"
27762,2025-01-31 09:32:22.730 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"8gq37u50z0o3xyo0c1itbmo76ie796f6"
27761,2025-01-31 09:32:22.272 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),zoynu12l6l9ve6dgggvn05a0vq3slw6n
27760,2025-01-31 09:25:48.790 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),f2tmfeb39aznqovyis7wihwgqpzkhprh
27759,2025-01-31 09:02:32.247 +0700,http://yudopr.dev/blog/ukuran-pemusatan-data/,blog,ukuran-pemusatan-data,Ukuran Pemusatan Data (Central Tendency),"2kjfeh5xlkd4wi6vhgdh9hy6zreuvapl"
27758,2025-01-31 09:01:58.372 +0700,http://yudopr.dev/,home,,Home,d13gtvesmibns5v021knkbwng0ghiyp9
27757,2025-01-31 08:19:45.722 +0700,http://yudopr.dev/,home,,Home,sio6pmjzyydu43ehfqdyfvj056dc5xch
27756,2025-01-31 07:16:11.810 +0700,http://yudopr.dev/xmrlpc.php/?p=,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27755,2025-01-31 07:16:09.410 +0700,http://yudopr.dev/alfa-rex2.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27754,2025-01-31 07:16:08.954 +0700,http://yudopr.dev/alfanew2.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27753,2025-01-31 07:16:08.521 +0700,http://yudopr.dev/ws.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27752,2025-01-31 07:16:08.050 +0700,http://yudopr.dev/ebs.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27751,2025-01-31 07:16:07.615 +0700,http://yudopr.dev/adminfuns.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27750,2025-01-31 07:16:07.182 +0700,http://yudopr.dev/alfanew.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27749,2025-01-31 07:16:06.737 +0700,http://yudopr.dev/about.php7/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27748,2025-01-31 07:16:06.266 +0700,http://yudopr.dev/admin.php/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27747,2025-01-31 07:16:05.818 +0700,http://yudopr.dev/about.php/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27746,2025-01-31 07:16:05.359 +0700,http://yudopr.dev/dropdown.php/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27745,2025-01-31 07:16:04.346 +0700,http://yudopr.dev/admin-post.php/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27744,2025-01-31 07:16:03.919 +0700,http://yudopr.dev/repeater.php/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
27743,2025-01-31 07:16:03.477 +0700,http://yudopr.dev/wp-consar.php/,"404",,Halaman tidak ditemukan,wkd4s49314hw9hqjdx9epqactr6til32
